country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh_2017,estimated_generation_note_2017
AUS,Australia,Port Hedland,AUS0000206,126,-20.4283,118.5498,Gas,349.45,CAPACITY-FACTOR-V1
AUS,Australia,Port Hedland (Smaller),AUS0000325,84,-20.3782,118.5384,Gas,232.96,CAPACITY-FACTOR-V1
AUS,Australia,Port Lincoln,AUS0000238,73.5,-34.7003,135.8044,Oil,141.95,CAPACITY-FACTOR-V1
AUS,Australia,Port Stanvac,AUS0000345,57.6,-35.1104,138.4915,Oil,111.24,CAPACITY-FACTOR-V1
AUS,Australia,Proserpine Sugar Mill,AUS0000311,17,-20.3985,148.5797,Biomass,0,NO-ESTIMATION
AUS,Australia,Quarantine,AUS0000239,224,-34.7793,138.5224,Gas,621.24,CAPACITY-FACTOR-V1
AUS,Australia,Racecourse Mill,AUS0000493,3.5,-21.1635,149.1344,Biomass,0,NO-ESTIMATION
AUS,Australia,Ravensthorpe,AUS0000202,56,-33.61,120.36,Oil,108.15,CAPACITY-FACTOR-V1
AUS,Australia,Red Hill,AUS0000327,3.65,-31.8317,116.0992,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Redbank,AUS0000285,150,-32.5802,151.0719,Coal,968.72,CAPACITY-FACTOR-V1
AUS,Australia,Reece,AUS0000141,238,-41.7238,145.1359,Hydro,591.1,HYDRO-V1
AUS,Australia,Remount,AUS0000115,2.2,-41.395,147.1554,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Repulse,AUS0000120,28,-42.5077,146.647,Hydro,88.67,HYDRO-V1
AUS,Australia,Revesby Workers Club,AUS0000317,2.5,-33.9534,151.0137,Oil,4.82,CAPACITY-FACTOR-V1
AUS,Australia,Rochedale,AUS0000073,4,-27.5591,153.1236,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Rockingham,AUS0000358,2.1,-32.2863,115.8154,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Rocky Point Sugar Sugar Mill,AUS0000060,30,-27.7334,153.3276,Biomass,0,NO-ESTIMATION
AUS,Australia,Roghan Road,AUS0000072,2,-27.3388,153.0344,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Rollingstone QLD,WKS0068501,125,-19.03,146.394,Solar,304.16,SOLAR-V1-NO-AGE
AUS,Australia,Roma,AUS0000147,80,-26.5772,148.8402,Gas,221.87,CAPACITY-FACTOR-V1
AUS,Australia,Ron Goodin,AUS0000254,44.6,-23.7091,133.8912,Gas,123.69,CAPACITY-FACTOR-V1
AUS,Australia,Ross River,WKS0068498,148,-19.424,146.715,Solar,360.49,SOLAR-V1-NO-AGE
AUS,Australia,Rowallan,AUS0000129,10.5,-41.7295,146.2176,Hydro,41.13,HYDRO-V1
AUS,Australia,Roy Hill,AUS0000490,6,-22.4812,119.9472,Oil,11.58,CAPACITY-FACTOR-V1
AUS,Australia,Royalla Solar Farm,AUS0000485,20,-35.4897,149.1435,Solar,42.82,SOLAR-V1-NO-AGE
AUS,Australia,Rubicon,AUS0000095,13.55,-37.3272,145.8605,Hydro,45.05,HYDRO-V1
AUS,Australia,Rugby Run Solar Farm,AUS0000618,65,-22.1405,147.9188,Solar,160.56,SOLAR-V1-NO-AGE
AUS,Australia,Sapphire Wind Farm,AUS0000607,270,-29.6997,151.4119,Wind,706.22,CAPACITY-FACTOR-V1
AUS,Australia,Savannah Nickel Mine,AUS0000407,10.8,-17.3631,128.0331,Oil,20.85,CAPACITY-FACTOR-V1
AUS,Australia,Shenton Park WMRC Project,AUS0000328,1,-31.9577,115.7924,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Shepparton Biogas Generation Plant,AUS0000017,1.1,-36.3218,145.379,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Smithfield Energy,AUS0000286,170.9,-33.85,150.9495,Gas,473.97,CAPACITY-FACTOR-V1
AUS,Australia,Snowtown North,AUS0000005,148,-33.714,138.1402,Wind,387.11,CAPACITY-FACTOR-V1
AUS,Australia,Snowtown South,AUS0000456,126,-33.8302,138.1184,Wind,329.57,CAPACITY-FACTOR-V1
AUS,Australia,Snuggery,AUS0000245,63,-37.6646,140.4156,Gas,174.72,CAPACITY-FACTOR-V1
AUS,Australia,Solomon Iron Ore Mine,AUS0000458,125,-22.1581,117.9849,Gas,346.67,CAPACITY-FACTOR-V1
AUS,Australia,Somerton,AUS0000096,160,-37.6318,144.9531,Gas,443.74,CAPACITY-FACTOR-V1
AUS,Australia,South Cardup (Shale Road Landfill),AUS0000359,3.3,-32.2664,116.0193,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,South Johnstone,AUS0000374,20,-17.6057,145.991,Biomass,0,NO-ESTIMATION
AUS,Australia,Springvale,AUS0000071,4.2,-37.9733,145.1396,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,St George Leagues Club,AUS0000318,1,-33.9748,151.1294,Oil,1.93,CAPACITY-FACTOR-V1
AUS,Australia,Stanwell,AUS0000168,1460,-23.5097,150.3195,Coal,9428.94,CAPACITY-FACTOR-V1
AUS,Australia,Stapylton Green Energy,AUS0000347,4.8,-27.7334,153.2463,Biomass,0,NO-ESTIMATION
AUS,Australia,Starfish Hill Wind Farm,AUS0000052,34.5,-35.5678,138.1432,Wind,90.24,CAPACITY-FACTOR-V1
AUS,Australia,Studland Bay (Woolnorth) Wind Farm,AUS0000010,75,-40.7788,144.7362,Wind,196.17,CAPACITY-FACTOR-V1
AUS,Australia,Summerhill,WKS0069943,5,-32.891,151.65,Solar,10.85,SOLAR-V1-NO-AGE
AUS,Australia,Summerhill,AUS0000033,2.2,-32.8885,151.643,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Sun Metals Solar Farm,AUS0000623,124,-19.3355,146.8885,Solar,301.72,SOLAR-V1-NO-AGE
AUS,Australia,Suncoast Gold Macadamia,AUS0000059,1.5,-26.2261,152.6981,Biomass,0,NO-ESTIMATION
AUS,Australia,Sunraysia,WKS0069205,200,-34.804,143.491,Solar,424.56,SOLAR-V1-NO-AGE
AUS,Australia,Sunrise Dam,AUS0000226,28.4,-29.0927,122.4393,Gas,78.76,CAPACITY-FACTOR-V1
AUS,Australia,Susan River,WKS0068500,98,-25.32,152.405,Solar,242.9,SOLAR-V1-NO-AGE
AUS,Australia,Swan Hill,WKS0070787,19,-35.342,143.518,Solar,36.42,SOLAR-V1-NO-AGE
AUS,Australia,Swanbank E,AUS0000149,385,-27.6554,152.8179,Gas,1067.76,CAPACITY-FACTOR-V1
AUS,Australia,Symex Port Melbourne,AUS0000097,5.9,-37.8298,144.9444,Gas,16.36,CAPACITY-FACTOR-V1
AUS,Australia,Tableland,AUS0000373,7,-17.1193,145.345,Biomass,0,NO-ESTIMATION
AUS,Australia,Tahmoor,AUS0000287,7,-34.2482,150.5808,Gas,19.41,CAPACITY-FACTOR-V1
AUS,Australia,Tailem Bend Solar Farm,AUS0000599,95,-35.2708,139.4924,Solar,183.11,SOLAR-V1-NO-AGE
AUS,Australia,Tallawarra,AUS0000288,460,-34.5228,150.8081,Gas,1275.77,CAPACITY-FACTOR-V1
AUS,Australia,Tamala Park,AUS0000356,4.65,-31.7078,115.7266,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Tamar Valley,AUS0000138,390,-41.1401,146.9036,Gas,1081.63,CAPACITY-FACTOR-V1
AUS,Australia,Taralga Wind Farm,AUS0000594,107,-34.4314,149.8652,Wind,279.87,CAPACITY-FACTOR-V1
AUS,Australia,Tarong,AUS0000171,1400,-26.7824,151.9153,Coal,9041.44,CAPACITY-FACTOR-V1
AUS,Australia,Tarong (Oil),AUS0000169,15,-26.7858,151.9172,Oil,28.97,CAPACITY-FACTOR-V1
AUS,Australia,Tarong North,AUS0000170,443,-26.7758,151.9146,Coal,2860.97,CAPACITY-FACTOR-V1
AUS,Australia,Tarraleah,AUS0000119,90,-42.3012,146.4572,Hydro,304.06,HYDRO-V1
AUS,Australia,Tatura Biogas Generation Plant,AUS0000018,1.1,-36.4793,145.235,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Tea Tree Gully,AUS0000344,1,-34.8303,138.7129,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Telfer Gold Mine,AUS0000230,159,-21.7129,122.2091,Gas,440.97,CAPACITY-FACTOR-V1
AUS,Australia,Tennant Creek,AUS0000253,16.7,-19.6549,134.1753,Gas,46.31,CAPACITY-FACTOR-V1
AUS,Australia,Teralba,AUS0000289,3,-32.9455,151.6119,Gas,8.32,CAPACITY-FACTOR-V1
AUS,Australia,Terminal Storage,AUS0000058,2.5,-34.8393,138.7112,Hydro,8.02,HYDRO-V1
AUS,Australia,The Drop,AUS0000011,3,-35.6043,145.7837,Hydro,8.34,HYDRO-V1
AUS,Australia,Ti Tree Bioenergy,AUS0000070,3.3,-27.6802,152.6593,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Timber Creek,AUS0000486,1,-15.6562,130.479,Oil,1.93,CAPACITY-FACTOR-V1
AUS,Australia,Tods Corner,AUS0000118,1.7,-41.9707,146.7938,Hydro,5.58,HYDRO-V1
AUS,Australia,Tomago Aluminium Smelter,AUS0000290,810,-32.8217,151.7178,Gas,2246.47,CAPACITY-FACTOR-V1
AUS,Australia,Toora Wind Farm,AUS0000069,21,-38.6451,146.3441,Wind,54.92,CAPACITY-FACTOR-V1
AUS,Australia,Torrens Island A,AUS0000240,480,-34.8068,138.5213,Gas,1331.24,CAPACITY-FACTOR-V1
AUS,Australia,Torrens Island B,AUS0000241,800,-34.8052,138.5226,Gas,2218.74,CAPACITY-FACTOR-V1
AUS,Australia,Tower Mine,AUS0000291,41.2,-34.2207,150.7179,Gas,114.26,CAPACITY-FACTOR-V1
AUS,Australia,Townsville,AUS0000172,220,-19.2011,146.6187,Gas,610.15,CAPACITY-FACTOR-V1
AUS,Australia,Traralgon Network Support Station,AUS0000481,10,-38.1793,146.5654,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Trevallyn,AUS0000032,80,-41.4226,147.1119,Hydro,277.87,HYDRO-V1
AUS,Australia,Tribute,AUS0000128,82.8,-41.8129,145.6538,Hydro,271.83,HYDRO-V1
AUS,Australia,Tully Sugar Mill,AUS0000310,21.4,-17.9373,145.9267,Biomass,0,NO-ESTIMATION
AUS,Australia,Tumut 1 (Upper Tumut),AUS0000292,616,-35.9517,148.3637,Hydro,1845.84,HYDRO-V1
AUS,Australia,Tumut 2 (Upper Tumut),AUS0000293,336,-35.8814,148.3672,Hydro,873.51,HYDRO-V1
AUS,Australia,Tumut 3,AUS0000031,1500,-35.6112,148.2917,Hydro,5544.09,HYDRO-V1
AUS,Australia,Tungatinah,AUS0000117,125,-42.2967,146.4565,Hydro,359.65,HYDRO-V1
AUS,Australia,University of Queensland (St Lucia Campus) Solar Array,AUS0000425,1.2,-27.495,153.0101,Solar,1.93,SOLAR-V1-NO-AGE
AUS,Australia,Upper Lake Margaret,AUS0000133,8.4,-42.0046,145.5437,Hydro,25.89,HYDRO-V1
AUS,Australia,Uranquinty,AUS0000294,664,-35.1794,147.2157,Gas,1841.55,CAPACITY-FACTOR-V1
AUS,Australia,Uterne Solar,AUS0000470,1,-23.7685,133.8682,Solar,1.78,SOLAR-V1-NO-AGE
AUS,Australia,Valdora,WKS0065425,15,-26.56,153.025,Solar,36.33,SOLAR-V1-NO-AGE
AUS,Australia,Vales Point B,AUS0000295,1360,-33.1607,151.5431,Coal,8783.12,CAPACITY-FACTOR-V1
AUS,Australia,Valley (Peaking Facility),AUS0000098,300,-38.2536,146.5892,Gas,832.02,CAPACITY-FACTOR-V1
AUS,Australia,Victoria Sugar Mill,AUS0000175,24,-18.6508,146.2016,Biomass,0,NO-ESTIMATION
AUS,Australia,Visy Paper Gibson Island,AUS0000445,2,-27.4405,153.1158,Biomass,0,NO-ESTIMATION
AUS,Australia,Visy Pulp and Paper Tumut,AUS0000274,20,-35.2959,148.1371,Biomass,0,NO-ESTIMATION
AUS,Australia,Wadeye,AUS0000480,6.8,-14.2602,129.5368,Gas,18.85,CAPACITY-FACTOR-V1
AUS,Australia,Wagerup,AUS0000204,380,-32.916,115.9186,Gas,1053.9,CAPACITY-FACTOR-V1
AUS,Australia,Wagerup Bauxite Mine and Alumina Refinery,AUS0000203,98,-32.9145,115.917,Gas,271.79,CAPACITY-FACTOR-V1
AUS,Australia,Walkaway Wind Farm,AUS0000002,90,-28.9229,114.9282,Wind,235.4,CAPACITY-FACTOR-V1
AUS,Australia,Wallerawang C,AUS0000296,500,-33.4028,150.0833,Coal,3229.08,CAPACITY-FACTOR-V1
AUS,Australia,Warmun,AUS0000369,1.3,-17.0259,128.2113,Oil,2.51,CAPACITY-FACTOR-V1
AUS,Australia,Warragamba,AUS0000297,50,-33.8832,150.5965,Hydro,162.06,HYDRO-V1
AUS,Australia,Warrego,AUS0000262,19,-19.4434,133.8236,Gas,52.69,CAPACITY-FACTOR-V1
AUS,Australia,Waterloo Wind Farm,AUS0000050,111,-34.001,138.9109,Wind,290.33,CAPACITY-FACTOR-V1
AUS,Australia,Wattle Point Wind Farm,AUS0000004,90.75,-35.1104,137.7058,Wind,237.37,CAPACITY-FACTOR-V1
AUS,Australia,Waubra Wind Farm,AUS0000019,192,-37.3575,143.6037,Wind,502.2,CAPACITY-FACTOR-V1
AUS,Australia,Wayatinah,AUS0000116,38.3,-42.4272,146.5347,Hydro,121.29,HYDRO-V1
AUS,Australia,Weddell,AUS0000260,86,-12.5771,130.9502,Gas,238.51,CAPACITY-FACTOR-V1
AUS,Australia,Wemen Solar Farm,AUS0000609,110,-34.8027,142.5457,Solar,226.67,SOLAR-V1-NO-AGE
AUS,Australia,West Angelas Mine,AUS0000451,86,-23.1546,118.7245,Gas,238.51,CAPACITY-FACTOR-V1
AUS,Australia,West Illawarra Leagues Club,AUS0000298,1,-34.4515,150.8429,Oil,1.93,CAPACITY-FACTOR-V1
AUS,Australia,West Kalgoorlie,AUS0000205,60,-30.7806,121.4234,Oil,115.88,CAPACITY-FACTOR-V1
AUS,Australia,West Kiewa (Mount Beauty Hydro Scheme),AUS0000105,62,-36.7601,147.186,Hydro,203.61,HYDRO-V1
AUS,Australia,West Nowra (Shoalhaven),AUS0000030,1,-34.882,150.5515,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Western Suburbs Leagues Club (Campbelltown),AUS0000299,1,-34.0513,150.8329,Oil,1.93,CAPACITY-FACTOR-V1
AUS,Australia,White Rock,WKS0068286,20,-29.765,151.553,Solar,44.13,SOLAR-V1-NO-AGE
AUS,Australia,Whitsunday Solar Farm,AUS0000533,69,-20.4949,147.7481,Solar,172.21,SOLAR-V1-NO-AGE
AUS,Australia,Whitwood Road,AUS0000068,1,-27.659,152.8237,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Whyalla SSE,WKS0071501,6,-33.007,137.558,Solar,13.36,SOLAR-V1-NO-AGE
AUS,Australia,Wilga Park,AUS0000302,16,-30.3634,149.6772,Gas,44.37,CAPACITY-FACTOR-V1
AUS,Australia,Williamsdale,WKS0062560,7,-35.571,149.128,Solar,13.92,SOLAR-V1-NO-AGE
AUS,Australia,Wilmot,AUS0000140,81.6,-41.4833,146.1251,Hydro,283.11,HYDRO-V1
AUS,Australia,Wilpena Solar Farm,AUS0000447,145,-31.5234,138.6198,Solar,349.5,SOLAR-V1-NO-AGE
AUS,Australia,Wiluna,AUS0000384,1.3,-26.5922,120.2185,Oil,2.51,CAPACITY-FACTOR-V1
AUS,Australia,Wiluna Gold Mine,AUS0000227,21,-26.6316,120.2519,Gas,58.24,CAPACITY-FACTOR-V1
AUS,Australia,Windimurra Vanadium Mine,AUS0000322,23.7,-28.2933,118.5371,Gas,65.73,CAPACITY-FACTOR-V1
AUS,Australia,Windy Hill Wind Farm,AUS0000051,12,-17.5922,145.5306,Wind,31.38,CAPACITY-FACTOR-V1
AUS,Australia,Wingfield I,AUS0000242,5,-34.8348,138.5572,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Wingfield II,AUS0000243,5,-34.8321,138.5489,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Wivenhoe,AUS0000057,4.7,-27.3952,152.6092,Hydro,15.73,HYDRO-V1
AUS,Australia,Wivenhoe Hydroelectric,AUS0000150,500,-27.3722,152.632,Hydro,1468.52,HYDRO-V1
AUS,Australia,Wodgina,AUS0000406,13.7,-21.1739,118.6747,Gas,37.99,CAPACITY-FACTOR-V1
AUS,Australia,Wollert,AUS0000067,6.738,-37.583,145.0487,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Wonthaggi Wind Farm,AUS0000001,12,-38.6037,145.5462,Wind,31.38,CAPACITY-FACTOR-V1
AUS,Australia,Woodlawn Bioreactor,AUS0000029,7,-35.059,149.5769,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Woodlawn Wind Farm,AUS0000028,48,-35.0861,149.5716,Wind,125.55,CAPACITY-FACTOR-V1
AUS,Australia,Woodman Point,AUS0000354,1.8,-32.1424,115.7713,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Worsley,AUS0000389,120,-33.2355,116.0688,Coal,774.98,CAPACITY-FACTOR-V1
AUS,Australia,Worsley Cogeneration,AUS0000217,106,-33.2365,116.0637,Gas,293.98,CAPACITY-FACTOR-V1
AUS,Australia,Wyangala A,AUS0000026,20,-33.981,148.9473,Hydro,59.24,HYDRO-V1
AUS,Australia,Wyndham,AUS0000066,1,-37.9375,144.5902,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Xstata X41,AUS0000624,30,-20.7437,139.4803,Gas,83.2,CAPACITY-FACTOR-V1
AUS,Australia,Yallourn,AUS0000100,1480,-38.177,146.3428,Coal,9558.1,CAPACITY-FACTOR-V1
AUS,Australia,Yaloak South Wind Farm,AUS0000519,131,-37.7281,144.2408,Wind,342.65,CAPACITY-FACTOR-V1
AUS,Australia,Yambuk Wind Farm,AUS0000020,30,-38.3079,142.0151,Wind,78.46,CAPACITY-FACTOR-V1
AUS,Australia,Yarrawonga,AUS0000101,9,-36.0094,145.9995,Hydro,41.56,HYDRO-V1
AUS,Australia,Yarwun,AUS0000173,154,-23.8306,151.1519,Gas,427.1,CAPACITY-FACTOR-V1
AUS,Australia,Yatpool,WKS0072835,81,-34.407,142.179,Solar,171.53,SOLAR-V1-NO-AGE
AUS,Australia,Yulara,AUS0000257,10.95,-25.2323,130.9912,Gas,30.36,CAPACITY-FACTOR-V1
AUS,Australia,Yurralyi Maya (Karratha Seven Mile),AUS0000218,180,-20.762,116.742,Gas,499.21,CAPACITY-FACTOR-V1
AUT,Austria,Abwinden-Asten,WRI1005149,168,48.248,14.4305,Hydro,942.57,HYDRO-V1
AUT,Austria,Altenmarkt,WRI1005150,26,46.7667,15.55,Hydro,75.33,HYDRO-V1
AUT,Austria,Arnstein,WRI1005153,30,47.0167,15.1667,Hydro,84.33,HYDRO-V1
AUT,Austria,Aschach,WRI1005154,287,48.3853,14.023,Hydro,1116.03,HYDRO-V1
AUT,Austria,Bischofshofen,WRI1005155,16,47.407,13.2205,Hydro,62.62,HYDRO-V1
AUT,Austria,Braunau-Simbach,WRI1005159,100,48.244,13.006,Hydro,409.24,HYDRO-V1
AUT,Austria,Dionysen,WRI1005160,16,47.4167,15.2833,Hydro,53.39,HYDRO-V1
AUT,Austria,Donaustadt,WRI1019146,395,48.2,16.4633,Gas,1183.9,CAPACITY-FACTOR-V1
AUT,Austria,Ering-Frauenstein,WRI1005164,72,48.2194,13.16,Hydro,183.63,HYDRO-V1
AUT,Austria,Erzbach,WRI1005165,1,47.6,14.7333,Hydro,4.17,HYDRO-V1
AUT,Austria,Feistritz-Ludmannsdorf,WRI1005166,88,46.5347,14.1712,Hydro,281.63,HYDRO-V1
AUT,Austria,Feldkirchen,WRI1019130,38,46.8638,13.3355,Hydro,114.43,HYDRO-V1
AUT,Austria,Ferlach Maria Rain,WRI1005167,75,46.5462,14.2985,Hydro,240.03,HYDRO-V1
AUT,Austria,Fisching,WRI1005168,22,47.1667,14.7333,Hydro,73.05,HYDRO-V1
AUT,Austria,Freudenau Danube,WRI1019128,172,48.1764,16.4811,Hydro,958.69,HYDRO-V1
AUT,Austria,Friesach,WRI1005169,12,47.1667,15.3333,Hydro,50.77,HYDRO-V1
AUT,Austria,Funsingau,WRI1005170,25,47.2354,12.0583,Hydro,70.27,HYDRO-V1
AUT,Austria,Gabersdorf,WRI1005171,14,46.7772,15.5842,Hydro,60.23,HYDRO-V1
AUT,Austria,Gaming,WRI1019129,14,48.1766,16.4813,Hydro,71.72,HYDRO-V1
AUT,Austria,Gerlos,WRI1005174,200,47.2342,11.8997,Hydro,504.55,HYDRO-V1
AUT,Austria,Gratkorn,WRI1005177,11,47.1333,15.35,Hydro,46.54,HYDRO-V1
AUT,Austria,Greifenstein,WRI1005179,293,48.3553,16.2424,Hydro,1575.69,HYDRO-V1
AUT,Austria,Hieflau,WRI1005185,63,47.6,14.7333,Hydro,195.69,HYDRO-V1
AUT,Austria,Hieflau-Erzbach,WRI1005186,1,47.6,14.7333,Hydro,4.17,HYDRO-V1
AUT,Austria,Jochenstein,WRI1005188,132,48.5184,13.7076,Hydro,562.24,HYDRO-V1
AUT,Austria,KW Amlach,WRI1005900,60,46.8142,12.7618,Hydro,157.69,HYDRO-V1
AUT,Austria,KW Imst,WRI1005905,89,47.2122,10.7215,Hydro,262.67,HYDRO-V1
AUT,Austria,KW Jenbach,WRI1005907,79,47.3932,11.7886,Hydro,245.39,HYDRO-V1
AUT,Austria,KW Kaunertal,WRI1005908,392,47.0678,10.6652,Hydro,961.14,HYDRO-V1
AUT,Austria,KW Kühtai,WRI1005910,289,47.2078,11.0057,Hydro,560.15,HYDRO-V1
AUT,Austria,KW Silz,WRI1005914,500,47.2696,10.9678,Hydro,1280.29,HYDRO-V1
AUT,Austria,Kaprun Limberg II,WRI1005191,480,47.1985,12.7223,Hydro,1049.52,HYDRO-V1
AUT,Austria,Kaprun Oberstufe,WRI1005192,113,47.1968,12.7192,Hydro,342.16,HYDRO-V1
AUT,Austria,Kaprun main stage,WRI1005190,240,47.2591,12.7389,Hydro,537.34,HYDRO-V1
AUT,Austria,Kellerberg,WRI1005193,25,46.67,13.6886,Hydro,83.76,HYDRO-V1
AUT,Austria,Klammsee,WRI1005194,1,47.2591,12.7389,Hydro,3.66,HYDRO-V1
AUT,Austria,Klaus,WRI1005195,20,47.8314,14.1572,Hydro,55.37,HYDRO-V1
AUT,Austria,Kopswerk II,WRI1019153,525,46.975,10.043,Hydro,1033.52,HYDRO-V1
AUT,Austria,Kreuzbergmaut,WRI1005197,18,47.4412,13.2108,Hydro,70.45,HYDRO-V1
AUT,Austria,Kreuzeck days storage,WRI1005198,45,46.8727,13.3117,Hydro,135.84,HYDRO-V1
AUT,Austria,Krippau,WRI1005199,30,47.6833,14.7,Hydro,98.99,HYDRO-V1
AUT,Austria,Landl,WRI1005200,25,47.65,14.7167,Hydro,93.39,HYDRO-V1
AUT,Austria,Laufnitzdorf,WRI1005201,18,47.3,15.3167,Hydro,77.43,HYDRO-V1
AUT,Austria,Lebring,WRI1005203,20,46.8522,15.5383,Hydro,77.91,HYDRO-V1
AUT,Austria,Leoben,WRI1005204,10,47.3833,15.1,Hydro,37.75,HYDRO-V1
AUT,Austria,Losenstein,WRI1005205,39,47.9243,14.4367,Hydro,129.5,HYDRO-V1
AUT,Austria,Low Tuxbach - Small power plant Stillupp,WRI1005256,2,47.1485,11.8225,Hydro,5.79,HYDRO-V1
AUT,Austria,Lünerseewerk,WRI1019155,280,47.074,9.874,Hydro,635.67,HYDRO-V1
AUT,Austria,Malta Secondary school,WRI1005207,120,47.0659,13.3539,Hydro,286.4,HYDRO-V1
AUT,Austria,Malta main stage,WRI1005206,730,47.0659,13.3539,Hydro,2144.89,HYDRO-V1
AUT,Austria,Mandling,WRI1005209,6,47.4,13.5667,Hydro,20.33,HYDRO-V1
AUT,Austria,Mayrhofen,WRI1005210,355,47.1581,11.8501,Hydro,621.65,HYDRO-V1
AUT,Austria,Melk,WRI1005211,187,48.2232,15.3042,Hydro,1042.3,HYDRO-V1
AUT,Austria,Mellach run power plant,WRI1005212,16,46.8833,15.5167,Hydro,68.83,HYDRO-V1
AUT,Austria,Neuötting,WRI1019132,26.1,40.1247,-8.7751,Hydro,71.98,HYDRO-V1
AUT,Austria,Niklai,WRI1005215,2,46.8167,13.3167,Hydro,7.39,HYDRO-V1
AUT,Austria,Nussdorf near Vienna,WRI1005216,5,47.2167,14.4833,Hydro,17.65,HYDRO-V1
AUT,Austria,Oberaudorf Ebbs,WRI1005217,60,47.6413,12.1989,Hydro,192.76,HYDRO-V1
AUT,Austria,Obervermuntwerk,WRI1019156,30,46.9271,10.0539,Hydro,81.44,HYDRO-V1
AUT,Austria,Obervogau,WRI1005218,13,46.745,15.5847,Hydro,58.8,HYDRO-V1
AUT,Austria,Ottensheim-Wilhering,WRI1005219,179,48.3166,14.1512,Hydro,762.43,HYDRO-V1
AUT,Austria,Passau-Ingling,WRI1005221,86,48.5536,13.4371,Hydro,351.95,HYDRO-V1
AUT,Austria,Paternion,WRI1005222,24,46.7209,13.6453,Hydro,80.77,HYDRO-V1
AUT,Austria,Peggau,WRI1005223,13,47.2,15.35,Hydro,55.92,HYDRO-V1
AUT,Austria,Pernegg,WRI1005224,22,47.3598,15.3424,Hydro,84.39,HYDRO-V1
AUT,Austria,Pichlern,WRI1005225,2,47.65,13.6667,Hydro,7.05,HYDRO-V1
AUT,Austria,Rabenstein,WRI1005227,14,47.35,13.6833,Hydro,34.25,HYDRO-V1
AUT,Austria,Retznei,WRI1005231,1,46.7333,15.5667,Hydro,4.51,HYDRO-V1
AUT,Austria,Rodundwerk I,WRI1019158,198,47.085,9.8813,Hydro,517.86,HYDRO-V1
AUT,Austria,Rodundwerk II,WRI1019159,295,47.0847,9.8744,Hydro,669.72,HYDRO-V1
AUT,Austria,Rosegg-St. James,WRI1005232,80,46.5696,14.0268,Hydro,256.03,HYDRO-V1
AUT,Austria,Rosenau,WRI1005233,34,48.489,14.6288,Hydro,91.92,HYDRO-V1
AUT,Austria,Schonau,WRI1005238,30,48.3946,14.7302,Hydro,83.63,HYDRO-V1
AUT,Austria,Schwabeck,WRI1005239,79,46.658,14.8726,Hydro,312.88,HYDRO-V1
AUT,Austria,Schwarzach,WRI1005240,120,47.3152,13.1389,Hydro,328.56,HYDRO-V1
AUT,Austria,Simmering,WRI1019147,1272,48.1815,16.4334,Gas,3812.47,CAPACITY-FACTOR-V1
AUT,Austria,St. Georgen,WRI1005243,6,47.5333,14.3667,Hydro,13.5,HYDRO-V1
AUT,Austria,St. Johann,WRI1005244,16,47.3386,13.1974,Hydro,60.65,HYDRO-V1
AUT,Austria,St. Martin,WRI1005245,10,47.4467,15.2849,Hydro,31.6,HYDRO-V1
AUT,Austria,St. Pantaleon,WRI1005246,52,48.0076,12.8942,Hydro,186.87,HYDRO-V1
AUT,Austria,St. Veit,WRI1005247,16,47.3214,13.1744,Hydro,60.65,HYDRO-V1
AUT,Austria,Staning,WRI1005248,43,48.1007,14.4568,Hydro,138.14,HYDRO-V1
AUT,Austria,Steinfeld,WRI1005249,1,46.7656,13.2717,Hydro,3.74,HYDRO-V1
AUT,Austria,Ternberg,WRI1005253,40,47.9333,14.35,Hydro,132.82,HYDRO-V1
AUT,Austria,Timelkam,WRI1019163,400,48.0122,13.5895,Gas,1198.89,CAPACITY-FACTOR-V1
AUT,Austria,Triebenbach,WRI1005254,10,47.5,14.4667,Hydro,24.66,HYDRO-V1
AUT,Austria,Tuxbach,WRI1005255,1,47.1485,11.8225,Hydro,2.61,HYDRO-V1
